"(0, 0)","(2, 0)","(3, 0)","(4, 0)","(5, 0)","(0, 1)","(1, 1)","(2, 1)","(3, 1)","(5, 1)","(0, 2)","(1, 2)","(2, 2)","(3, 2)","(4, 2)","(5, 2)","(0, 3)","(1, 3)","(2, 3)","(3, 3)","(4, 3)","(5, 3)","(0, 4)","(4, 4)","(5, 4)","(0, 5)","(1, 5)","(2, 5)","(3, 5)","(4, 5)","(5, 5)"
1.0,1.0,-0.04,-0.04,1.0,-0.04,-1.0,-0.04,1.0,-1.0,-0.04,-0.04,-1.0,-0.04,1.0,-0.04,-0.04,-0.04,-0.04,-1.0,-0.04,1.0,-0.04,-1.0,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04
1.16632,1.06336,0.02336,0.74408,0.96832,0.02336,-1.13464,-0.8320000000000001,0.9604,-0.4059999999999999,-0.0796,-0.17464000000000002,-1.0396,0.752,1.06336,0.84704,-0.0796,-0.0796,-0.93496,-1.7999200000000002,0.752,1.7840799999999999,-0.0796,-1.7999200000000002,0.6490400000000001,-0.0796,-0.0796,-0.0796,-0.0796,-0.0796,-0.0796
1.24943248,1.04140576,0.15743768000000002,0.87423728,1.6449810400000002,0.08608640000000001,-1.7885627200000003,-0.8806129600000001,0.41781663999999996,-0.31347855999999996,-0.10861096,-0.213844,-1.68332968,0.72298904,1.85057632,1.56212096,-0.11880399999999999,-0.12821296000000001,-1.0494356800000002,-2.4436496800000005,0.80061296,2.56110328,-0.11880399999999999,-2.3589690400000003,1.2590542400000002,-0.11880399999999999,-0.11880399999999999,-0.11880399999999999,-0.11880399999999999,-0.11880399999999999,-0.046668640000000004
1.31556805984,1.14060912976,0.2743393035200001,1.4359239651200002,1.82421467128,0.14112175927999998,-1.8956837296,-1.50890096848,0.38971678095999995,0.24075622880000025,-0.12925892272,-0.31894678768000007,-1.7807476996,0.30746819624000005,2.49966753904,2.32625082848,-0.16405874536000004,-0.16795640704,-1.6278115079200002,-2.96000399584,1.43728435184,3.3076901425600003,-0.15761596,-2.80080439264,1.8795022325600002,-0.15761596,-0.15761596,-0.15761596,-0.15761596,-0.15047455936,0.04306461152000001
1.37225090919808,1.18081583635456,0.43235350478096013,1.68909096474752,2.3416838994829603,0.18921303792463998,-2.4142979882468802,-1.59944290599856,-0.1374506245599203,0.49244775295615995,-0.14464382841616,-0.36211212998536,-2.2903630948252003,0.33982875462487994,3.23214889335328,3.057456511292,-0.20142208776496,-0.21813794260240005,-1.76002025796832,-3.3631853531572005,1.9741576194449597,4.036060145950481,-0.20114248640512006,-3.0908429095153602,2.4884816790596003,-0.1960398004,-0.1960398004,-0.1960398004,-0.19038381109312003,-0.17051643451264,0.18444128988776004
1.4215624060575347,1.3009798958917644,0.5865447490956263,2.149053659410513,2.618339077671509,0.23138982703372493,-2.5416233832558515,-2.106590683769432,-0.1903127378696814,0.9521183034758243,-0.1557666080397904,-0.45383093594199553,-2.396142098471597,-0.05562410059717699,3.93692990171029,3.779230570652664,-0.24699809570840758,-0.2569710506960366,-2.208518577381759,-3.642443200914316,2.5864765280223323,4.745607516437589,-0.2393525058180621,-3.269387107027866,3.0969258737776606,-0.23812072971205508,-0.234079402396,-0.23351945945461888,-0.21274501073044866,-0.1756373257333415,0.3706968755168946
1.464730099410102,1.384787973283847,0.7660967632586616,2.459237174079117,3.0555257789867127,0.2685745270144669,-2.964969799145977,-2.208206217980933,-0.6158586773440438,1.2622439736040487,-0.16491237216630758,-0.49616003409588827,-2.7995827619037312,-0.038189695872157,4.63896784850044,4.482421039782504,-0.2826378644231884,-0.305991888478224,-2.3237865528989294,-3.8473971780107212,3.187261749391354,5.439260641017173,-0.28301428795303507,-3.35068150773946,3.7014474909268005,-0.27631499768660267,-0.2720832654251327,-0.26918302878757655,-0.22122827410543533,-0.16346752736694833,0.5968865775895414
1.502727585078658,1.5252302302758485,0.9473071260897935,2.866905377425142,3.375175047377146,0.30139298039259343,-3.091551178131844,-2.611771566600267,-0.6768365249696351,1.6699007237310783,-0.17200286915917903,-0.5758305939476872,-2.8933395731627884,-0.3456609488834085,5.3248741936990305,5.170911927625612,-0.3266903150265683,-0.34326222895800235,-2.6684550650101606,-3.961654520531741,3.7916570188499867,6.118097412225822,-0.3198860176378661,-3.354384126149236,4.302620260021148,-0.3184387441068655,-0.30949425083764887,-0.30203080121328685,-0.21326947994749929,-0.13227610962969655,0.8582692422340346
1.5362433023165083,1.6426996515669992,1.1450886690255146,3.2007859022528775,3.7700515602604265,0.3304449873469624,-3.431593876183285,-2.7045953245519754,-1.0089601092039793,2.003778980821453,-0.17873070850283332,-0.6153325871246128,-3.204644074228326,-0.335332600342863,5.997898836721837,5.844615976493991,-0.3605606851276453,-0.3897289189687054,-2.7577117001444127,-4.0264333868309965,4.390788207687346,6.783412837059881,-0.3620761609933396,-3.2943935178973867,4.899408527736171,-0.35551509246869684,-0.34654593165011294,-0.33096200390865277,-0.18699003585632457,-0.08090770236035269,1.1506773005726185
1.5658886038374629,1.801782554242695,1.3464152956963753,3.5796364443723276,4.106631658151385,0.35610617676634815,-3.542685216912646,-3.017692951342174,-1.0618736462455822,2.3826290739289058,-0.18453617521453158,-0.6836194073135995,-3.278223520073655,-0.5625641850026941,6.65741587077975,6.5048719334597935,-0.40220518390333576,-0.42506515172433357,-3.015278175063005,-4.0272606681233984,4.983276844256354,7.436121392870212,-0.39725514249777627,-3.182481496147358,5.491359452925465,-0.39626836089448714,-0.382425610408247,-0.3549419678787903,-0.1411029273689516,-0.008673861062486236,1.4702949190560841
1.5920820355587653,1.9459857848786808,1.5591213950544165,3.9212202892416177,4.477508876418832,0.37878998243261797,-3.8084169752614003,-3.092204355351,-1.3124115575043276,2.7242128298938204,-0.19071645247647082,-0.7194648099992028,-3.511472490289213,-0.5464638851065977,7.304287150088731,7.152474635772923,-0.4342489406191906,-0.4683062769961973,-3.077133284063261,-3.99475858090359,5.570150581407497,8.077035050405348,-0.4372030238660017,-3.0280396496125146,6.07798706087424,-0.4317167760172095,-0.41725090599188613,-0.3729433637999446,-0.07480807758054152,0.08472030921553703,1.813677358718592
1.615233909127269,2.1213485064063384,1.7756775462210075,4.282588647393555,4.8185769180043145,0.39873685881178056,-3.8972861461787924,-3.3280482370528643,-1.3487727559531582,3.0855811704426914,-0.19653786722183558,-0.777415276714791,-3.5624165017935767,-0.7039413022232752,7.939329246950281,7.788231176721339,-0.4730625995388931,-0.5015144985829436,-3.262929633241136,-3.917040083638564,6.149140793350949,8.706827467889104,-0.4704913596958673,-2.838375184321431,6.658956553635947,-0.4703125954207738,-0.45012407138747207,-0.3840849835032264,0.012286485537758109,0.19924654373137232,2.1777072456448154
1.6356159061861295,2.286873343273032,2.0003263948332277,4.6242654712433415,5.17432185949195,0.41625050032756816,-4.098609644612333,-3.380793700731576,-1.5297123155900931,3.42725799080707,-0.20301623917167794,-0.8093359654102172,-3.730894570841848,-0.6749136609443875,8.563037625953122,8.412835836511663,-0.5032353763425439,-0.5412796265892792,-3.2988707730604423,-3.8165608413908716,6.722137714625426,9.326078939873542,-0.5078228680545851,-2.619502799611423,7.234044910130307,-0.5037523868931433,-0.48108362485235395,-0.387541227933677,0.12023598677172298,0.33461264202232166,2.5595738546794893
1.6535223456842876,2.4759603893195203,2.2284612473450376,4.973667476023805,5.513974658404329,0.4314977632938648,-4.1634752263716415,-3.552072374166784,-1.5463727503244131,3.7766599948974235,-0.20940036414945154,-0.8581506344500484,-3.759646365272977,-0.7731499914913378,9.176198341234514,9.02686599316386,-0.5390665358741092,-0.572273361671245,-3.426294706436779,-3.6838127591666376,7.287368091504657,9.935295714297402,-0.5391113459381026,-2.37602793198412,7.803094189321215,-0.5396944766620356,-0.5092562987509195,-0.3826565686934547,0.24881993786247988,0.4903143867853487,2.9567507506223256
1.6691436529742298,2.6584062213973905,2.462454466566259,5.311854089708942,5.858917471687727,0.4447143047006898,-4.3103822805614405,-3.5829148709891077,-1.669165506010577,4.1148466084459185,-0.21649439689180983,-0.8861761286564465,-3.8751241694661265,-0.7284885726367432,9.779170943426955,9.630857574828982,-0.5673431617422939,-0.6085526720283025,-3.4389924472591487,-3.5353334401382575,7.846445898815681,10.534920263789564,-0.5736847429080388,-2.1118235567807124,8.366033765199916,-0.57082231274886,-0.5346437421009218,-0.3688472021331716,0.3975953420307673,0.665680492493992,3.366971243547292
1.682704172611844,2.8587375812108977,2.699319708320004,5.65200974733905,6.194391082982713,0.456026005675106,-4.352127860335944,-3.701073573087802,-1.6660059543243513,4.455002266048971,-0.22360381918543218,-0.9270439543158514,-3.8835338236572716,-0.7774784501382549,10.372575266646573,10.225249672228674,-0.6002014510866007,-0.6373139353676871,-3.5193430673216612,-3.3636461928854033,8.398062482735629,11.125349091584198,-0.6029253631956886,-1.8298637442306667,8.922823659554838,-0.6037994558132952,-0.5564651257172513,-0.3456947756964172,0.5659428277773335,0.8599110420274695,3.7882087207554287
1.694348022671829,3.05446994579363,2.9404251945158886,5.985055667695441,6.530681661446664,0.46562353148389884,-4.453888279536068,-3.711554035987929,-1.7409879853255465,4.788048186400005,-0.2313675938906003,-0.9513592634526359,-3.9560674273597125,-0.7170616129689455,10.95669087759395,10.810461149483336,-0.6265790258669391,-0.6702309803392582,-3.511853841033615,-3.1810145626392567,8.943488198155267,11.706935740381253,-0.6347387711733342,-1.5327127064791415,9.47347951215178,-0.6323830812225094,-0.5747203084875246,-0.31285196984761426,0.7531062251856679,1.0721105485904994,4.218653512489016
