"(0, 0)","(2, 0)","(3, 0)","(4, 0)","(5, 0)","(0, 1)","(1, 1)","(2, 1)","(3, 1)","(5, 1)","(0, 2)","(1, 2)","(2, 2)","(3, 2)","(4, 2)","(5, 2)","(0, 3)","(1, 3)","(2, 3)","(3, 3)","(4, 3)","(5, 3)","(0, 4)","(4, 4)","(5, 4)","(0, 5)","(1, 5)","(2, 5)","(3, 5)","(4, 5)","(5, 5)"
1.0,1.0,-0.04,-0.04,1.0,-0.04,-1.0,-0.04,1.0,-1.0,-0.04,-0.04,-1.0,-0.04,1.0,-0.04,-0.04,-0.04,-0.04,-1.0,-0.04,1.0,-0.04,-1.0,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04
1.99,1.88704,0.84704,0.74408,1.88704,0.6490400000000001,-1.0396,0.752,1.7840799999999999,-0.4059999999999999,-0.0796,-0.17464000000000002,-1.0396,0.752,1.7840799999999999,0.84704,-0.0796,-0.0796,-0.17464000000000002,-1.0396,0.752,1.7840799999999999,-0.0796,-1.0396,0.6490400000000001,-0.0796,-0.0796,-0.0796,-0.0796,-0.0796,-0.0796
2.9701,2.7652096000000004,1.7150165600000002,1.60186352,2.75501656,1.49741456,-0.5246257599999999,1.5282392,2.57129632,0.41414768000000013,0.4488699200000001,-0.213844,-0.34725735999999996,1.44669488,2.57129632,1.6334722400000001,-0.11880399999999999,-0.12821296000000001,-0.22325296000000003,-0.34725735999999996,1.44669488,2.56110328,-0.11880399999999999,-0.41939271999999994,1.3343259200000002,-0.11880399999999999,-0.11880399999999999,-0.11880399999999999,-0.11880399999999999,-0.11880399999999999,0.4582788800000001
3.9403989999999998,3.6335883930400006,2.5743909783200003,2.45914209248,3.6133042434400005,2.4086252912,0.1372569401599999,2.3526663886400003,3.349476118,1.2639743561600003,1.1692198975999997,0.2508739433600002,0.3324176835199999,2.21664654248,3.34140323032,2.4046658852000005,0.2910502976000001,-0.16795640704,-0.19802518600000002,0.26690309503999976,2.2156374315200003,3.3222058156000007,-0.15761596,0.23636073175999983,2.0789721845600004,-0.15761596,-0.15761596,-0.15761596,-0.15761596,0.26967539768000004,1.0503941417600002
4.90099501,4.49239196505232,3.424264849823361,3.3086470951155205,4.462909148060561,3.3328383489046405,0.9460561880988798,3.1829885800455204,4.1270978000152,2.1120038833241606,2.00822052088544,0.8829829116780797,1.1075963079010402,2.97649335592616,4.10390128875376,3.1600478483916805,0.8982084540646398,0.19872067179488012,0.2330705274598399,1.00065625987832,2.9617131405668005,4.075067174861441,0.1593038756192001,0.9840028044795202,2.820404964670881,-0.1960398004,-0.1960398004,-0.1960398004,0.14237495488256002,0.8420097370884803,1.7372328545760805
5.8519850599,5.34172346099413,4.265559338655455,4.149736170096838,5.304008113338396,4.265198607083349,1.8206828432103945,4.020216681144731,4.902336519981242,2.9528008141621482,2.885837112156264,1.6638435616707505,1.9030151058888722,3.744599719680864,4.8578073999204445,3.90658416706766,1.6591066360013609,0.7784697503830177,0.9559545920932707,1.7394146192935498,3.712786440732214,4.819518030983454,0.7029232629917963,1.7223131764747959,3.5640895716361505,0.04735278901120649,-0.234079402396,0.03394508378778754,0.6550619528408232,1.5166636624394878,2.449105748594129
6.793465209301,6.18176597827266,5.098266671112383,4.982422187443184,6.136695109824098,5.19727443101988,2.7230054108932458,4.856223898063323,5.67565627060044,3.785428986968115,3.788455683518887,2.5028990995935083,2.7194474963204374,4.511971951900266,5.604850665525096,4.644733045670718,2.486903055079814,1.536655162424603,1.7164585164619668,2.4834442806183805,4.456717793114415,5.556654980670574,1.4131912617854534,2.463880733122897,4.300412152601879,0.4982292895644081,-0.04884431277753246,0.48553019323991403,1.2908998873145574,2.220350459939064,3.1753701124281593
7.72553055720799,7.012681887081066,5.922577026021516,5.806782120094437,6.961055139410146,6.124532150115792,3.6336058959059345,5.687426161259822,6.4465333899938,4.609777466400373,4.699085472895872,3.382163298105426,3.540601561364036,5.279225284338257,6.345555521855403,5.37557953209948,3.3587891648798966,2.3584288824606947,2.5117922619470416,3.2222666991659628,5.195011553963482,6.286440119320082,2.2094390894567324,3.1993854878333696,5.0305357403778475,1.1237365920359799,0.3449264234050598,1.0785276890146325,1.9741157419600213,2.9386320171562366,3.9001027615250434
8.64827525163591,7.83463468696536,6.738585985753722,6.6228985301915335,7.777171559103789,7.044675867864879,4.545190613098832,6.511977843872279,7.214632873600707,5.42589160876011,5.610673091220836,4.2748871375918265,4.361918989379704,6.044383996113815,7.080505650136816,6.099252944843039,4.247680281220249,3.2198608933553645,3.316645299181356,3.9560968571059965,5.927041948339598,7.00906598647676,3.057629958297311,3.929211352331988,5.753622776094415,1.8552733973783953,0.9182948127266979,1.7370481500572341,2.6782714744958236,3.6565451201218058,4.621219049468702
9.561792499119552,8.647779518675755,7.5463993391526545,7.430853783788125,8.585126813650438,7.956830780911049,5.45257098466736,7.32925319725982,7.979503264096647,6.233846413344703,6.518053750001439,5.172393187385866,5.179094294583703,6.806789275203896,7.809980532063087,6.815976362192601,5.142939664529887,4.094578845432486,4.1250596568844,4.702277162426717,6.653311596423052,7.724614957662403,3.9295735144693045,4.652817801799176,6.469780840003809,2.656226179771875,1.6111989036435752,2.4251265415120247,3.3862814870866433,4.370995377952138,5.336367891456237
